FLIGHT_CODE,DOMINTIND,FLIGHT_NUMBER,ORIGPORT,DESTPORT,AC_CODE,MOVEMENTTYPE,UACTUALDATE,UACTUALTIME,AC_REGO,ADULT,ADULT_ARRDEP,ADULT_TRANSIT,ADULT_TRANSFER,CHILD,CHILD_ARRDEP,CHILD_TRANSIT,CHILD_TRANSFER,INFANT,INFANT_ARRDEP,INFANT_TRANSIT,INFANT_TRANSFER,CREW,CREW_ARRDEP,CREW_TRANSIT,CREW_TRANSFER,FLTTYPE,GLMGNTCD,TERM,GATE,SECC,MTOW,CAP
QF,I,9051,YEA,EAS,Pick,D,2025-12-05,10:43:53,BABY.,AD,83,45,1,CH,36,1,9,IN,19,6,7,CR,2,0,5,F,8,Cost know.,Company.,TN,56655995.53,180
QF,I,2278,REA,CAR,Face,L,2025-03-06,22:16:34,VOTE.,AD,40,42,24,CH,30,14,2,IN,10,6,8,CR,20,4,0,G,1,Movement.,Whose.,TN,89576525.09,240
QF,I,9644,FIV,FEW,Us.,L,2025-02-15,09:39:40,MY.,AD,59,15,47,CH,46,5,13,IN,13,4,6,CR,15,3,2,B,7,Night.,Amount.,TN,69937600.1,170
QF,D,1292,UNI,STA,What,D,2025-02-14,16:54:16,WEEK.,AD,35,4,38,CH,6,22,20,IN,11,1,4,CR,4,8,0,J,1,Game.,Place.,TN,58578453.82,277
QF,D,1128,CAS,GUY,In.,L,2025-01-12,22:30:58,LOW.,AD,91,47,12,CH,16,16,0,IN,11,1,9,CR,19,8,8,P,9,Expect.,No other.,TN,89418075.22,168
QF,I,406,SAF,HOM,Per.,L,2025-05-10,12:34:52,SEAT.,AD,22,9,7,CH,32,23,10,IN,20,8,5,CR,10,2,2,E,6,Question.,Morning.,TN,60728149.01,74
QF,D,217,THA,CAR,Wait,D,2025-08-06,08:45:52,YARD.,AD,30,31,29,CH,25,15,20,IN,0,10,9,CR,19,2,0,P,2,Ground.,Cell.,TN,17666734.51,238
QF,D,2903,WAY,TWO,Wear,D,2025-04-04,06:26:28,HUGE.,AD,76,1,0,CH,0,18,6,IN,10,4,8,CR,13,1,8,T,7,Role.,Group.,TN,30433487.52,163
QF,D,9385,WAY,GAM,From,L,2025-04-14,20:19:14,ITS.,AD,2,14,34,CH,33,12,9,IN,18,2,3,CR,10,2,1,S,4,Simply.,Might.,TN,69295609.91,359
QF,D,5303,HE.,SOR,They,L,2025-08-04,19:57:39,STEP.,AD,93,8,4,CH,12,4,5,IN,15,6,9,CR,19,6,2,O,8,Cell bag.,Anything.,TN,71141626.53,331
QF,D,4795,HER,HIT,And.,L,2025-05-15,08:49:57,MUST.,AD,17,30,4,CH,2,20,22,IN,6,2,6,CR,19,1,3,T,2,Along.,Point.,TN,85858779.03,387
QF,I,4726,MOV,BAB,Nice,L,2025-11-27,05:56:34,WANT.,AD,55,31,30,CH,32,21,10,IN,13,2,7,CR,0,9,6,U,9,Care hold.,Party.,TN,65218347.14,210
QF,I,8530,BOO,THE,Full,D,2025-06-23,21:19:39,IF.,AD,57,31,38,CH,33,15,14,IN,8,4,1,CR,5,8,3,E,1,Move trip.,Effort.,TN,14032769.53,383
QF,D,3600,FEA,MAN,Try.,L,2025-03-27,14:51:00,HARD.,AD,13,48,7,CH,46,24,5,IN,5,7,8,CR,8,9,10,T,6,Forget.,Race.,TN,35928282.05,487
QF,D,1309,LAT,HER,PM.,L,2025-03-12,10:47:06,DRUG.,AD,11,30,33,CH,31,9,7,IN,9,0,0,CR,18,5,4,B,10,Tough.,Business.,TN,23731180.47,156
QF,I,626,WEE,HE.,Up.,L,2025-03-30,12:28:50,SAY.,AD,29,23,7,CH,7,6,8,IN,6,3,4,CR,3,7,10,M,10,Course.,Who ask.,TN,93183287.95,116
QF,D,2818,ONE,RAT,Thus,D,2025-02-26,20:56:38,AND.,AD,50,4,18,CH,50,11,18,IN,9,8,7,CR,14,4,0,A,10,Pattern.,Several.,TN,70193017.86,178
QF,D,1896,ME.,ART,Thus,L,2025-03-11,04:04:23,BIT.,AD,82,4,4,CH,4,19,4,IN,14,1,2,CR,2,7,2,B,4,Friend.,From.,TN,60764380.85,276
QF,I,9864,BAD,ROC,Try.,D,2025-07-06,14:03:26,WEST.,AD,23,0,48,CH,30,3,19,IN,1,0,1,CR,0,3,10,H,3,Dog.,Soldier.,TN,37889929.04,405
QF,I,3665,HOP,ART,Out.,L,2025-08-02,17:20:50,SING.,AD,28,16,43,CH,3,1,11,IN,12,0,2,CR,7,9,1,H,3,Always.,Upon boy.,TN,21107934.19,179
QF,D,2071,EVE,SHO,Drop,D,2025-07-25,12:09:52,TRUE.,AD,12,24,18,CH,23,14,1,IN,2,10,1,CR,18,5,9,I,1,Man.,Message.,TN,79724864.59,106
QF,D,6764,NOW,FIN,Stop,D,2025-08-28,15:03:25,RULE.,AD,68,6,39,CH,22,3,21,IN,15,2,8,CR,17,9,3,R,1,Send.,Right.,TN,20980744.49,167
QF,D,4329,EYE,HOT,Next,L,2025-07-23,12:20:53,SING.,AD,57,13,26,CH,12,22,25,IN,9,4,10,CR,6,2,1,F,3,Blue term.,Prepare.,TN,73045928.76,403
QF,I,6939,LOS,WIN,Guy.,D,2025-11-24,08:05:31,SET.,AD,23,13,44,CH,16,0,19,IN,6,10,4,CR,13,1,9,S,5,Easy.,Even.,TN,71527859.7,325
QF,I,6510,HOW,TYP,Role,D,2025-04-15,15:52:58,ME.,AD,71,46,26,CH,34,16,3,IN,15,9,10,CR,16,10,3,S,5,Hand.,Never.,TN,26846079.22,76
QF,D,3811,SAM,FOO,Seat,L,2025-11-24,05:01:48,HOLD.,AD,35,22,40,CH,32,23,15,IN,16,9,10,CR,8,2,2,B,9,Level.,Dog call.,TN,25234542.21,400
QF,D,8173,NOR,FIL,Home,L,2025-02-02,02:08:07,PUSH.,AD,82,23,40,CH,43,14,1,IN,15,9,9,CR,8,2,5,M,7,Reveal do.,Education.,TN,80420313.95,392
QF,D,9125,LIV,ROL,Pass,D,2025-07-16,21:57:53,NEAR.,AD,25,38,38,CH,50,14,14,IN,13,8,10,CR,20,2,2,P,2,General.,Marriage.,TN,22745782.73,222
QF,D,5423,TAS,SOO,Even,D,2025-10-30,10:43:18,SUCH.,AD,32,8,42,CH,38,3,9,IN,10,10,2,CR,7,7,7,L,1,The plan.,Despite.,TN,30194349.09,205
QF,I,9574,SAF,FIL,Each,D,2025-12-25,02:12:49,FOUR.,AD,82,12,25,CH,4,11,21,IN,19,7,7,CR,0,9,3,E,7,Believe.,Fine.,TN,41028743.92,258
QF,I,6132,ARE,SIX,Fast,L,2025-03-25,00:46:04,SEND.,AD,38,12,1,CH,34,4,13,IN,6,6,10,CR,17,9,7,S,2,Raise.,Religious.,TN,24956323.61,404
QF,I,4034,DRO,WAI,Feel,L,2025-04-25,07:27:47,ME.,AD,4,13,8,CH,9,21,14,IN,13,1,9,CR,20,5,8,Y,4,Community.,Our.,TN,58857844.96,247
QF,I,7259,WIL,JOI,Film,L,2025-12-04,11:35:11,NO.,AD,27,2,21,CH,23,0,14,IN,8,8,3,CR,18,2,3,R,1,Night.,Man.,TN,52578661.04,469
QF,I,743,SON,SOR,Wait,D,2025-01-26,08:26:42,HIT.,AD,86,34,45,CH,47,16,9,IN,5,7,3,CR,8,2,3,B,5,Account.,Great.,TN,26091604.45,458
QF,I,1394,SOM,PUL,Main,L,2025-01-03,18:12:09,HAND.,AD,16,20,10,CH,3,11,9,IN,16,1,4,CR,19,6,6,W,9,Increase.,Look.,TN,93850848.71,215
QF,D,6595,SEA,WEE,Eat.,D,2025-04-14,22:04:15,PASS.,AD,69,48,42,CH,47,4,1,IN,11,7,1,CR,1,3,9,F,3,Address.,South win.,TN,93951200.77,499
QF,D,790,WHO,WID,Late,D,2025-07-01,15:08:16,LAND.,AD,54,21,6,CH,7,12,13,IN,11,0,1,CR,10,10,5,R,2,Us deep.,Physical.,TN,81853917.15,438
QF,D,5413,WIN,DRA,Hair,D,2025-02-25,03:01:11,SELL.,AD,11,32,7,CH,22,6,10,IN,2,6,9,CR,18,5,7,B,10,Maintain.,Together.,TN,80867127.29,479
QF,I,7630,NEA,WAY,Town,L,2025-06-25,20:03:45,MEAN.,AD,13,42,30,CH,38,21,6,IN,8,5,7,CR,4,5,5,F,6,Rise.,Sit.,TN,44422955.92,276
QF,D,9563,GO.,GIR,Show,L,2025-05-16,23:29:15,WITH.,AD,54,7,44,CH,44,23,17,IN,5,2,4,CR,10,10,10,S,5,Foreign.,Rate.,TN,62141887.13,150
QF,I,4108,FIN,TER,Act.,D,2025-11-06,14:43:58,KEEP.,AD,80,35,42,CH,37,23,5,IN,7,5,3,CR,17,4,7,R,8,Though.,Physical.,TN,92556340.58,425
QF,D,908,SEA,WAL,How.,L,2025-11-13,17:35:48,HAVE.,AD,27,21,21,CH,23,13,2,IN,15,8,6,CR,10,6,5,T,4,Garden.,Specific.,TN,57125289.89,490
QF,D,4219,ACT,SOR,Into,D,2025-12-06,12:59:40,IN.,AD,41,11,25,CH,46,21,2,IN,11,1,4,CR,13,10,9,S,6,His type.,Sit view.,TN,18122490.06,311
QF,I,1194,FOR,ELS,Step,L,2025-05-24,09:52:09,OUR.,AD,77,13,35,CH,6,1,2,IN,1,1,8,CR,17,1,3,L,6,Shoulder.,Day.,TN,96796994.95,445
QF,D,2433,ANY,SEE,Win.,L,2025-02-02,18:40:03,MUST.,AD,5,42,41,CH,42,25,12,IN,4,0,8,CR,9,9,8,B,8,Close.,Wind.,TN,30143130.85,177
QF,I,309,HOM,INT,Tell,L,2025-06-16,00:59:28,CITY.,AD,6,21,29,CH,10,9,1,IN,7,1,1,CR,8,5,8,S,1,Move.,Visit.,TN,35303714.4,138
QF,I,5373,UP.,PIC,Bar.,L,2025-10-23,10:19:35,ANY.,AD,84,3,17,CH,11,21,3,IN,13,7,1,CR,3,10,8,H,10,Pretty.,Exist.,TN,75111006.99,390
QF,D,4254,SIZ,MR.,Tree,D,2025-10-05,23:55:15,MANY.,AD,86,40,25,CH,5,1,11,IN,6,10,10,CR,9,4,0,S,9,Her.,Choice.,TN,54612698.85,107
QF,D,576,CAN,BAS,Many,L,2025-02-19,08:49:23,BUY.,AD,11,47,2,CH,5,17,24,IN,16,0,0,CR,7,3,0,S,8,Eight.,Society.,TN,2536989.6,240
QF,D,4448,SON,KEY,Part,D,2025-06-23,10:50:28,PUSH.,AD,96,22,40,CH,14,1,23,IN,2,4,8,CR,17,4,4,H,9,Evidence.,Beat.,TN,94136469.17,146
QF,D,5688,HIT,FEW,The.,L,2025-11-25,15:25:04,DEEP.,AD,75,2,24,CH,25,13,15,IN,10,6,0,CR,16,3,3,I,10,Thus.,Modern.,TN,67301037.3,491
QF,D,7214,PUS,LAW,Upon,D,2025-09-07,16:17:54,BORN.,AD,30,39,16,CH,7,24,4,IN,18,10,0,CR,10,9,9,A,7,Second.,Success.,TN,68289600.68,353
QF,D,6180,PAY,FEA,Pass,L,2025-08-21,13:31:25,ALSO.,AD,90,20,9,CH,50,6,19,IN,18,6,6,CR,16,5,3,S,2,Month war.,Beat oil.,TN,74179941.36,204
QF,D,8519,FUN,WAL,Win.,L,2025-06-22,22:04:55,LOT.,AD,8,9,5,CH,23,13,15,IN,8,10,7,CR,20,0,4,F,3,Lawyer.,Learn.,TN,50137750.82,74
QF,I,4632,MR.,REA,Best,D,2025-08-18,08:29:45,UPON.,AD,17,34,20,CH,8,13,8,IN,9,9,9,CR,20,5,3,H,10,Green.,Page.,TN,39021470.92,240
QF,D,9547,WIL,ELS,Top.,L,2025-06-12,03:34:33,BACK.,AD,32,11,26,CH,8,25,7,IN,9,3,3,CR,13,6,10,F,7,Free then.,Go.,TN,37026412.32,422
QF,I,467,FIN,RED,Us.,D,2025-02-07,13:13:03,BE.,AD,6,18,0,CH,12,16,0,IN,2,7,9,CR,12,7,9,T,3,Choose.,His.,TN,14337921.82,392
QF,I,133,ELS,GUN,Song,L,2025-09-28,14:28:35,AIR.,AD,22,48,43,CH,45,0,13,IN,4,2,1,CR,15,5,3,O,10,Summer.,Local.,TN,37369461.41,261
QF,I,4836,ITE,SEA,High,D,2025-05-17,01:56:45,WELL.,AD,40,15,5,CH,45,10,7,IN,2,6,7,CR,19,6,10,A,5,Important.,Beautiful.,TN,87848247.95,329
QF,I,6515,KNO,BAS,War.,L,2025-04-08,20:35:39,DROP.,AD,54,44,19,CH,47,3,13,IN,5,10,4,CR,8,5,5,H,1,Argue.,Likely.,TN,45566830.32,61
QF,D,8251,JOB,BAC,Have,D,2025-03-31,01:03:24,ON.,AD,95,15,43,CH,14,18,11,IN,17,10,9,CR,13,8,7,B,3,Tax if.,By.,TN,35529759.26,126
QF,D,565,WAL,CAS,Us.,D,2025-09-19,18:21:49,NOW.,AD,50,10,15,CH,35,4,2,IN,10,1,5,CR,8,2,2,N,5,Writer.,Mr.,TN,13488205.38,380
QF,D,7539,ON.,KNO,Use.,L,2025-07-05,23:38:31,CAN.,AD,16,39,46,CH,11,18,21,IN,15,5,4,CR,10,9,6,F,7,Answer.,Money.,TN,1614325.7,217
QF,I,7426,LON,PER,Body,L,2025-01-12,16:12:55,PART.,AD,23,45,22,CH,9,14,17,IN,4,6,6,CR,19,5,4,S,2,Share.,Design.,TN,54623759.79,241
QF,I,8429,MR.,THA,Name,D,2025-08-19,01:54:27,SIZE.,AD,38,6,14,CH,39,8,15,IN,16,9,3,CR,9,8,7,W,7,Reach box.,Writer.,TN,11027373.57,361
QF,I,9999,PM.,TO.,Hour,D,2025-10-12,16:16:32,BE.,AD,2,2,41,CH,35,8,10,IN,0,8,10,CR,11,1,4,T,7,Actually.,Reality.,TN,5674990.64,456
QF,D,1555,HIS,FAC,Road,L,2025-04-27,22:31:17,SIGN.,AD,42,33,18,CH,33,20,9,IN,8,5,1,CR,15,1,6,A,9,It church.,Beautiful.,TN,65461071.6,493
QF,D,4244,OF.,TO.,Son.,L,2025-11-04,06:30:08,HIS.,AD,35,17,50,CH,22,22,1,IN,8,4,0,CR,3,2,6,I,6,Entire a.,If hair.,TN,33165987.44,68
QF,I,8139,MRS,THU,Him.,D,2025-02-19,14:36:13,OIL.,AD,87,38,40,CH,17,3,19,IN,12,4,6,CR,17,6,3,Y,9,Station.,Also.,TN,44690754.21,446
QF,D,3701,THU,BE.,Bad.,L,2025-10-21,03:57:12,LAY.,AD,65,49,26,CH,21,13,3,IN,14,10,0,CR,10,3,0,S,4,Decide.,Too head.,TN,15839947.76,161
